seed,train,test
131493,0.8705035971223022,0.673469387755102
548219,0.8989641131669444,0.5644355644355644
412962,0.8913705799060284,0.6464870185800418
976984,0.9208137896003268,0.6961807849874455
202578,0.9281248597795358,0.673469387755102
215023,0.9209044813470278,0.6961807849874455
814265,0.9135518652746974,0.6420890937019968
205916,0.8994269092820388,0.7213203463203464
346876,0.9280575539568345,0.5646258503401361
342547,0.9424460431654677,0.7256728778467908
250751,0.8989641131669444,0.6188811188811189
299942,0.8848920863309353,0.673469387755102
752782,0.8341689942163916,0.5921004060538944
402281,0.9133978112859524,0.7277722277722277
785371,0.9568749158677217,0.6899902818270166
835671,0.8989641131669444,0.6733266733266733
523700,0.9568972468351595,0.7008736311061893
390797,0.9209864154307875,0.6899902818270166
101304,0.9058545025852245,0.6999879851015259
432071,0.9640847342867216,0.7256728778467908
253826,0.9278315094049603,0.738611233967271
129638,0.9349801040363618,0.7277722277722277
929644,0.906082372496967,0.7278911564625852
178753,0.8632238184005645,0.7805383022774326
659486,0.8778880965748531,0.7256728778467908
129442,0.9280575539568345,0.8285714285714286
864499,0.869465440305983,0.6708074534161492
820127,0.9137498317354433,0.8066604995374653
327105,0.920689518973057,0.611842105263158
976786,0.8132404524141881,0.5062111801242236
