seed,train,test
131493,0.8778880965748531,0.7008736311061893
548219,0.8474836113351272,0.5646258503401361
412962,0.9137498317354433,0.7008736311061893
976984,0.9135518652746974,0.6971523100555359
202578,0.9058545025852245,0.6454403460290761
215023,0.9278315094049603,0.7008736311061893
814265,0.9209044813470278,0.6714285714285714
205916,0.8418746915149793,0.6450793650793651
346876,0.8987407803895598,0.6464870185800418
342547,0.9281248597795358,0.7822177822177822
250751,0.906620309145476,0.7514206422624554
299942,0.9568345323741008,0.6450793650793651
752782,0.9496664881299268,0.7277722277722277
402281,0.8847358203662632,0.6464870185800418
785371,0.9352854847384773,0.8327922077922076
835671,0.9129769602039887,0.6454403460290761
523700,0.9135518652746974,0.619047619047619
390797,0.9496664881299268,0.673469387755102
101304,0.9278315094049603,0.673469387755102
432071,0.870624747603165,0.6166666666666666
253826,0.8450413968873453,0.6454403460290761
129638,0.9135518652746974,0.673469387755102
929644,0.8563388095493755,0.8354037267080745
178753,0.8549616003399811,0.6188811188811189
659486,0.8527718272885993,0.6364806364806366
129442,0.9138032857296252,0.777056277056277
864499,0.8556630188099207,0.6708074534161492
820127,0.8635219902895417,0.7463556851311953
327105,0.942137588794034,0.6454403460290761
976786,0.8563241561171983,0.6336248785228378
