seed,train,test
131493,0.899405744666901,0.5904761904761904
548219,0.8700967169289285,0.5908927069566262
412962,0.8703277979120462,0.777056277056277
976984,0.8992805755395683,0.5071428571428571
202578,0.8920188040004456,0.6159420289855072
215023,0.9352112824002674,0.7277722277722277
814265,0.8991438428204805,0.7542857142857142
205916,0.8987407803895598,0.6420890937019968
346876,0.9058545025852245,0.6188811188811189
342547,0.8922542028601645,0.6655844155844154
250751,0.9423679101831316,0.6166666666666666
299942,0.906620309145476,0.7805383022774326
752782,0.86300916913528,0.5904761904761904
402281,0.9209619374137705,0.6996825396825398
785371,0.8922428490773815,0.6961807849874455
835671,0.9352854847384773,0.8027210884353742
523700,0.9495296938919452,0.5921004060538944
390797,0.906082372496967,0.619047619047619
101304,0.9209619374137705,0.7463556851311953
432071,0.8850351367621727,0.7277722277722277
253826,0.9209864154307875,0.6655844155844154
129638,0.8563241561171983,0.6708074534161492
929644,0.8706917405054787,0.7008736311061893
178753,0.8913705799060284,0.673469387755102
659486,0.8707049285944378,0.6708074534161492
129442,0.8920188040004456,0.6188811188811189
864499,0.862735775187875,0.6464870185800418
820127,0.8776213112005051,0.6188811188811189
327105,0.8850593248937586,0.5610766045548654
976786,0.8700967169289285,0.5805545805545804
