seed,train,test
131493,0.9281694047746877,0.6655844155844154
548219,0.9495296938919452,0.6464870185800418
412962,0.9423679101831316,0.6733266733266733
976984,0.9352854847384773,0.5363450678841764
202578,0.9064162968003864,0.5071428571428571
215023,0.9209780893234131,0.7277722277722277
814265,0.9133978112859524,0.6420890937019968
205916,0.9065913805799106,0.6996825396825398
346876,0.9352112824002674,0.7277722277722277
342547,0.935312132341029,0.7008736311061893
250751,0.9135518652746974,0.7008736311061893
299942,0.9566989056429761,0.6454403460290761
752782,0.9422652075239681,0.7552602436323368
402281,0.8921424745641289,0.6708074534161492
785371,0.9425296624468794,0.7277722277722277
835671,0.9135518652746974,0.5363450678841764
523700,0.9138032857296252,0.7514206422624554
390797,0.8771846409575723,0.6733266733266733
101304,0.9138032857296252,0.6708074534161492
432071,0.8771846409575723,0.7008736311061893
253826,0.9497186280014103,0.777056277056277
129638,0.9065234779555784,0.6708074534161492
929644,0.9205312382666645,0.6188811188811189
178753,0.9784284949128259,0.6571428571428571
659486,0.9280575539568345,0.6188811188811189
129442,0.870624747603165,0.6450793650793651
864499,0.9133978112859524,0.6166666666666666
820127,0.9137944936703191,0.6464870185800418
327105,0.9209619374137705,0.6999879851015259
976786,0.8756621909727487,0.6420890937019968
