seed,train,test
131493,0.8334348891892434,0.6464870185800418
548219,0.8324066021907749,0.5908927069566262
412962,0.8119471635806109,0.5908927069566262
976984,0.8418746915149793,0.6450793650793651
202578,0.8204236714336077,0.6464870185800418
215023,0.8119471635806109,0.6996825396825398
814265,0.8479188118684396,0.5646258503401361
205916,0.8418746915149793,0.6450793650793651
346876,0.8479188118684396,0.5619047619047619
342547,0.8412293206909127,0.6464870185800418
250751,0.8324066021907749,0.5908927069566262
299942,0.8418746915149793,0.6450793650793651
752782,0.8341689942163916,0.6450793650793651
402281,0.869465440305983,0.5908927069566262
785371,0.8324066021907749,0.5908927069566262
835671,0.8419565717289181,0.5908927069566262
523700,0.8341689942163916,0.6899902818270166
390797,0.8418746915149793,0.6450793650793651
101304,0.8184328706370563,0.5921004060538944
432071,0.8264127663821024,0.6420890937019968
253826,0.8324066021907749,0.5908927069566262
129638,0.8119471635806109,0.5870258773484579
929644,0.853421499001056,0.5870258773484579
178753,0.8344288328006834,0.6708074534161492
659486,0.8273381294964027,0.6188811188811189
129442,0.8341689942163916,0.5908927069566262
864499,0.8119471635806109,0.6159420289855072
820127,0.8347723685853183,0.6336248785228378
327105,0.8329582409860918,0.5908927069566262
976786,0.8450413968873453,0.556390977443609
