ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	random_seed	runtime_error	time_adjust	time_taken	total_inds	total_time	
0.3925188954541532	51.902	6.454	46.694	34.734	0.726874467162237	0	0	328	10	292	219	3	3	3	2	523700	0	0	1.1707837581634521	500	1.1707837581634521	
0.4161641797099755	58.84	7.022813688212928	35.19011406844106	26.247148288973385	0.7620685569191704	1	238	295	17.0	258.0	196.0	1	3.0	3.0	2.0	523700	0	0	0.13593459129333496	1000	1.306718349456787	
0.42857852375340005	53.632	7.4006849315068495	30.160958904109588	22.41780821917808	0.7620685569191704	2	447	293	19.0	127.0	98.0	1	3.0	3.0	2.0	523700	0	0	0.1314709186553955	1500	1.4381892681121826	
0.42761420951533885	57.482	7.633333333333334	30.996666666666666	22.976666666666667	0.7768388616009212	3	648	231	17.0	129.0	97.0	1	3.0	3.0	2.0	523700	0	0	0.17999267578125	2000	1.6181819438934326	
0.43055484958834267	67.616	8.0	32.14325068870524	23.763085399449036	0.7768388616009212	4	786	235	19.0	160.0	120.0	3	3.0	3.0	2.0	523700	0	0	0.26238179206848145	2500	1.880563735961914	
0.4232110196397279	69.708	8.230337078651685	32.48314606741573	24.10112359550562	0.7768388616009212	5	931	257	22.0	162.0	123.0	1	3.0	3.0	2.0	523700	0	0	0.14626598358154297	3000	2.026829719543457	
0.43116398684352747	73.788	8.423772609819121	32.21188630490956	23.94315245478036	0.7892105413812187	6	1045	309	23.0	262.0	200.0	7	3.0	3.0	2.0	523700	0	0	0.1427934169769287	3500	2.1696231365203857	
0.429559620460702	78.044	8.568877551020408	33.17857142857143	24.617346938775512	0.7892105413812187	7	1154	328	22.0	217.0	166.0	5	3.0	3.0	2.0	523700	0	0	0.1407632827758789	4000	2.3103864192962646	
0.42897723638388646	82.622	8.95273631840796	35.60945273631841	26.51741293532338	0.7892105413812187	8	1253	267	21.0	140.0	108.0	2	3.0	3.0	2.0	523700	0	0	0.15823674201965332	4500	2.468623161315918	
0.4296295528335832	91.122	9.133333333333333	36.17037037037037	27.034567901234567	0.7892105413812187	9	1349	280	21.0	184.0	143.0	5	3.0	3.0	2.0	523700	0	0	0.16454648971557617	5000	2.633169651031494	
0.4354494929319334	96.052	9.654292343387471	39.46635730858468	29.573085846867748	0.7892105413812187	10	1419	353	22.0	188.0	145.0	11	3.0	3.0	2.0	523700	0	0	0.19588947296142578	5500	2.82905912399292	
0.42463534299343686	98.4	9.469586374695863	38.60097323600973	28.961070559610704	0.8233261927463194	11	1509	308	24.0	261.0	201.0	15	3.0	3.0	2.0	523700	0	0	0.14644646644592285	6000	2.9755055904388428	
0.43573268201674153	108.59	9.971698113207546	43.20283018867924	32.4811320754717	0.8233261927463194	12	1586	327	23.0	291.0	222.0	8	3.0	3.0	2.0	523700	0	0	0.13787579536437988	6500	3.1133813858032227	
0.4307795624844131	110.768	10.189252336448599	45.11682242990654	34.0303738317757	0.8233261927463194	13	1659	350	26.0	231.0	178.0	11	3.0	3.0	2.0	523700	0	0	0.16102910041809082	7000	3.2744104862213135	
0.43896692341924504	117.93	10.51793721973094	47.800448430493276	36.06502242152467	0.8233261927463194	14	1714	361	25.0	198.0	153.0	24	3.0	3.0	2.0	523700	0	0	0.1440417766571045	7500	3.418452262878418	
0.4364112444281563	118.13	10.922374429223744	50.65525114155251	38.17123287671233	0.8233261927463194	15	1777	370	28.0	208.0	158.0	20	3.0	3.0	2.0	523700	0	0	0.16744136810302734	8000	3.5858936309814453	
0.4333433456691589	123.052	11.028824833702883	52.30376940133038	39.39911308203991	0.8233261927463194	16	1827	371	31.0	243.0	188.0	11	3.0	3.0	2.0	523700	0	0	0.20825457572937012	8500	3.7941482067108154	
0.4310347521556446	130.504	10.887912087912088	50.716483516483514	38.16923076923077	0.8233261927463194	17	1873	371	27.0	242.0	189.0	6	3.0	3.0	2.0	523700	0	0	0.2102975845336914	9000	4.004445791244507	
0.4277712722018378	138.8	11.480725623582767	56.2312925170068	42.29931972789116	0.8233261927463194	18	1933	367	29.0	242.0	189.0	8	3.0	3.0	2.0	523700	0	0	0.18332290649414062	9500	4.1877686977386475	
0.4323773690259201	143.512	11.569868995633188	59.9410480349345	44.956331877729255	0.8233261927463194	19	1976	368	31.0	318.0	243.0	18	3.0	3.0	2.0	523700	0	0	0.16142940521240234	10000	4.34919810295105	
0.439192951356602	143.432	11.703196347031964	59.0365296803653	44.27168949771689	0.8233261927463194	20	2039	380	34.0	260.0	198.0	4	3.0	3.0	2.0	523700	0	0	0.16073250770568848	10500	4.509930610656738	
0.45052514989498177	144.838	11.758241758241759	58.25054945054945	43.894505494505495	0.8233261927463194	21	2085	380	34.0	331.0	254.0	23	3.0	3.0	2.0	523700	0	0	0.19098854064941406	11000	4.700919151306152	
0.44623021529114687	144.932	11.836322869955158	58.98430493273543	44.51569506726457	0.8387636489011615	22	2140	391	43.0	341.0	266.0	10	3.0	3.0	2.0	523700	0	0	0.18695521354675293	11500	4.887874364852905	
0.4483472714340793	150.628	11.688984881209503	56.16414686825054	42.23110151187905	0.8387636489011615	23	2178	456	34.0	262.0	201.0	22	3.0	3.0	2.0	523700	0	0	0.24846434593200684	12000	5.136338710784912	
0.4300440051925386	156.344	11.753747323340471	57.32976445396146	43.100642398286936	0.8387636489011615	24	2212	395	35.0	241.0	189.0	13	3.0	3.0	2.0	523700	0	0	0.17455005645751953	12500	5.310888767242432	
