seed,train,test
131493,0.8847358203662632,0.6899902818270166
548219,0.8624027345476358,0.673469387755102
412962,0.8981602853310572,0.6999879851015259
976984,0.8248022271837703,0.6464870185800418
202578,0.8200313400007428,0.673469387755102
215023,0.8850710476395003,0.6996825396825398
814265,0.8771846409575723,0.6996825396825398
205916,0.8707049285944378,0.6708074534161492
346876,0.8479188118684396,0.619047619047619
342547,0.8485890816758357,0.5363450678841764
250751,0.8380490100174594,0.5246285246285247
299942,0.8561151079136691,0.5908927069566262
752782,0.8204236714336077,0.537713793527747
402281,0.869465440305983,0.7542857142857142
785371,0.8634367238310608,0.7278911564625852
835671,0.8479188118684396,0.619047619047619
523700,0.8633804677812299,0.5646258503401361
390797,0.870624747603165,0.7256728778467908
101304,0.8922428490773815,0.6655844155844154
432071,0.8561151079136691,0.6409409277124357
253826,0.8703277979120462,0.8354037267080745
129638,0.8634797100783308,0.6996825396825398
929644,0.8845304150479365,0.619047619047619
178753,0.848826325600624,0.7278911564625852
659486,0.8842751775880683,0.6450793650793651
129442,0.8984731202379868,0.556390977443609
864499,0.8561151079136691,0.6708074534161492
820127,0.8707049285944378,0.7277722277722277
327105,0.869465440305983,0.6464870185800418
976786,0.870624747603165,0.7514206422624554
