seed,train,test
131493,0.8850710476395003,0.8354037267080745
548219,0.8686016703878278,0.6714285714285714
412962,0.9136690647482014,0.6454403460290761
976984,0.9062694315136126,0.5870258773484579
202578,0.9209619374137705,0.6961807849874455
215023,0.899405744666901,0.777056277056277
814265,0.8635219902895417,0.6708074534161492
205916,0.8920188040004456,0.6188811188811189
346876,0.862735775187875,0.6733266733266733
342547,0.9066104692003972,0.6961807849874455
250751,0.9352112824002674,0.6733266733266733
299942,0.8921424745641289,0.6188811188811189
752782,0.9058545025852245,0.7256728778467908
402281,0.9423679101831316,0.6159420289855072
785371,0.9065234779555784,0.619047619047619
835671,0.9065913805799106,0.619047619047619
523700,0.8845304150479365,0.6188811188811189
390797,0.8850710476395003,0.6899902818270166
101304,0.8776213112005051,0.6188811188811189
432071,0.9281248597795358,0.7514206422624554
253826,0.9425296624468794,0.7463556851311953
129638,0.8707049285944378,0.7542857142857142
929644,0.8994269092820388,0.6961807849874455
178753,0.8417266187050361,0.777056277056277
659486,0.8832014847891801,0.5921004060538944
129442,0.9208137896003268,0.7805383022774326
864499,0.8549616003399811,0.6188811188811189
820127,0.899332707746846,0.6571428571428571
327105,0.8387636489011615,0.6420890937019968
976786,0.9137498317354433,0.7277722277722277
