seed,train,test
131493,0.9137944936703191,0.7256728778467908
548219,0.8774292565947241,0.5904761904761904
412962,0.9055850927312692,0.619047619047619
976984,0.8922542028601645,0.7463556851311953
202578,0.8922208237460508,0.7213203463203464
215023,0.9281620780585993,0.7542857142857142
814265,0.9065234779555784,0.7542857142857142
205916,0.906620309145476,0.7714285714285714
346876,0.9132063831910511,0.5908927069566262
342547,0.9135518652746974,0.7542857142857142
250751,0.9058545025852245,0.5619047619047619
299942,0.9203384252644208,0.7552602436323368
752782,0.906082372496967,0.7542857142857142
402281,0.8920188040004456,0.7552602436323368
785371,0.8991438428204805,0.6996825396825398
835671,0.9137763525716296,0.738611233967271
523700,0.8992805755395683,0.5363450678841764
390797,0.9138032857296252,0.738611233967271
101304,0.942137588794034,0.6450793650793651
432071,0.8778880965748531,0.5921004060538944
253826,0.9209044813470278,0.6464870185800418
129638,0.9424998878236287,0.5921004060538944
929644,0.9132063831910511,0.7256728778467908
178753,0.8698095747865767,0.673469387755102
659486,0.9209619374137705,0.7008736311061893
129442,0.9278315094049603,0.7552602436323368
864499,0.8545146933300816,0.6450793650793651
820127,0.8610342134401308,0.6166666666666666
327105,0.8850593248937586,0.6999879851015259
976786,0.8275889873406381,0.6996825396825398
