seed,train,test
131493,0.8620089816841627,0.6999879851015259
548219,0.8775332273395448,0.6224384490638362
412962,0.8847358203662632,0.6733266733266733
976984,0.8771846409575723,0.5921004060538944
202578,0.8563241561171983,0.619047619047619
215023,0.8913705799060284,0.5363450678841764
814265,0.8847358203662632,0.6450793650793651
205916,0.8922208237460508,0.6655844155844154
346876,0.8633804677812299,0.6996825396825398
342547,0.8324066021907749,0.5908927069566262
250751,0.8341689942163916,0.5908927069566262
299942,0.8705035971223022,0.7542857142857142
752782,0.8324066021907749,0.6999879851015259
402281,0.848826325600624,0.619047619047619
785371,0.8778502669121908,0.6961807849874455
835671,0.8324066021907749,0.5908927069566262
523700,0.8913705799060284,0.6454403460290761
390797,0.8540018559864753,0.6714285714285714
101304,0.8850351367621727,0.7714285714285714
432071,0.8559197754578292,0.5644355644355644
253826,0.8922542028601645,0.6655844155844154
129638,0.8489994643897805,0.6655844155844154
929644,0.86155328007064,0.6454403460290761
178753,0.8624027345476358,0.5908927069566262
659486,0.8922208237460508,0.6188811188811189
129442,0.8686016703878278,0.5319626609949191
864499,0.8399661626630899,0.6450793650793651
820127,0.8706645288574443,0.6899902818270166
327105,0.8624027345476358,0.5908927069566262
976786,0.8412293206909127,0.6454403460290761
