seed,train,test
131493,0.8347723685853183,0.6999879851015259
548219,0.8774292565947241,0.673469387755102
412962,0.8408783691835939,0.619047619047619
976984,0.8344288328006834,0.5921004060538944
202578,0.7956025983810652,0.6464870185800418
215023,0.7947900986014783,0.6420890937019968
814265,0.8520508268709709,0.611842105263158
205916,0.8707049285944378,0.6708074534161492
346876,0.849109153244471,0.5921004060538944
342547,0.848826325600624,0.619047619047619
250751,0.8274996634708864,0.6159420289855072
299942,0.8254176319960981,0.5246285246285247
752782,0.8248022271837703,0.619047619047619
402281,0.8485890816758357,0.6999879851015259
785371,0.8324066021907749,0.5908927069566262
835671,0.8418746915149793,0.7277722277722277
523700,0.8417266187050361,0.619047619047619
390797,0.8404577603739791,0.5908927069566262
101304,0.8610342134401308,0.556390977443609
432071,0.8700967169289285,0.5363450678841764
253826,0.8549616003399811,0.5363450678841764
129638,0.8633804677812299,0.6961807849874455
929644,0.8489994643897805,0.6188811188811189
178753,0.8417266187050361,0.6188811188811189
659486,0.8380490100174594,0.5246285246285247
129442,0.8469799411307075,0.5363450678841764
864499,0.8394020415851229,0.7278911564625852
820127,0.8341689942163916,0.5908927069566262
327105,0.8135382495774163,0.5009398496240601
976786,0.8562497195590719,0.6733266733266733
