seed,train,test
131493,0.7974815607791194,0.8088888888888889
548219,0.8224609922451648,0.5805545805545804
412962,0.7770944474325331,0.8223443223443222
976984,0.8114500804419754,0.5904761904761904
202578,0.7997448954684577,0.6166666666666666
215023,0.8119471635806109,0.6714285714285714
814265,0.7664029695783603,0.6364806364806366
205916,0.7700702735243454,0.6708074534161492
346876,0.8204236714336077,0.6464870185800418
342547,0.8032599243109095,0.8088888888888889
250751,0.7899831211516549,0.6464870185800418
299942,0.8114500804419754,0.6454403460290761
752782,0.7824424005099718,0.7277722277722277
402281,0.834738596410611,0.6409409277124357
785371,0.8324066021907749,0.5908927069566262
835671,0.7870028996915097,0.6454403460290761
523700,0.8248022271837703,0.7008736311061893
390797,0.8264127663821024,0.6464870185800418
101304,0.7913669064748199,0.6159420289855072
432071,0.7697841726618705,0.7277722277722277
253826,0.7916269259090313,0.6708074534161492
129638,0.7654743984016895,0.7552602436323368
929644,0.8044670438308511,0.6454403460290761
178753,0.86300916913528,0.673469387755102
659486,0.7697841726618705,0.7277722277722277
129442,0.8058564542154321,0.6454403460290761
864499,0.8094479487013726,0.5921004060538944
820127,0.8193891778787828,0.619047619047619
327105,0.8193891778787828,0.5908927069566262
976786,0.7914754508239827,0.8327922077922076
