seed,train,test
131493,0.9209619374137705,0.6961807849874455
548219,0.9497030510814903,0.6999879851015259
412962,0.9568749158677217,0.6733266733266733
976984,0.9209864154307875,0.6733266733266733
202578,0.9280575539568345,0.7278911564625852
215023,0.9640847342867216,0.6996825396825398
814265,0.8918493440541685,0.556390977443609
205916,0.8700967169289285,0.6188811188811189
346876,0.9280575539568345,0.7277722277722277
342547,0.9209780893234131,0.6655844155844154
250751,0.8989641131669444,0.510204081632653
299942,0.9135518652746974,0.7008736311061893
752782,0.8698095747865767,0.4983766233766234
402281,0.8848920863309353,0.6464870185800418
785371,0.9351096064325011,0.7277722277722277
835671,0.906620309145476,0.7256728778467908
523700,0.9276719859925426,0.6409409277124357
390797,0.8380490100174594,0.5805545805545804
101304,0.9640062680001484,0.7542857142857142
432071,0.869465440305983,0.782312925170068
253826,0.8920188040004456,0.6961807849874455
129638,0.9208137896003268,0.6961807849874455
929644,0.8778880965748531,0.7278911564625852
178753,0.9425296624468794,0.8027210884353742
659486,0.8992805755395683,0.7277722277722277
129442,0.9065234779555784,0.6409409277124357
864499,0.9497186280014103,0.6899902818270166
820127,0.9209864154307875,0.6961807849874455
327105,0.9136690647482014,0.6188811188811189
976786,0.9640847342867216,0.7008736311061893
