seed,train,test
131493,0.8778502669121908,0.6454403460290761
548219,0.9353324942476303,0.7256728778467908
412962,0.9422652075239681,0.7008736311061893
976984,0.9062694315136126,0.8619003568124752
202578,0.9353525217160987,0.7463556851311953
215023,0.9424460431654677,0.7542857142857142
814265,0.9640736079153504,0.7256728778467908
205916,0.9129769602039887,0.5319626609949191
346876,0.9424460431654677,0.7213203463203464
342547,0.9062694315136126,0.6166666666666666
250751,0.8845304150479365,0.6188811188811189
299942,0.8991438428204805,0.6188811188811189
752782,0.8910597223822337,0.556390977443609
402281,0.8918493440541685,0.619047619047619
785371,0.9133978112859524,0.6454403460290761
835671,0.8845304150479365,0.6708074534161492
523700,0.9136154430492872,0.6996825396825398
390797,0.9137498317354433,0.7256728778467908
101304,0.9784037608000891,0.6996825396825398
432071,0.9132063831910511,0.7256728778467908
253826,0.9129769602039887,0.6450793650793651
129638,0.9064162968003864,0.7256728778467908
929644,0.9353324942476303,0.7256728778467908
178753,0.9136690647482014,0.5921004060538944
659486,0.8989641131669444,0.6454403460290761
129442,0.9280575539568345,0.5908927069566262
864499,0.8765343520331982,0.6450793650793651
820127,0.9066104692003972,0.7256728778467908
327105,0.9065234779555784,0.7277722277722277
976786,0.8850710476395003,0.6996825396825398
