seed,train,test
131493,0.9496087752002079,0.6999879851015259
548219,0.9348223479436171,0.6166666666666666
412962,0.9065234779555784,0.6961807849874455
976984,0.8761266190105728,0.5870258773484579
202578,0.9055850927312692,0.611842105263158
215023,0.9424460431654677,0.7256728778467908
814265,0.9640474915213763,0.7514206422624554
205916,0.9137498317354433,0.7142857142857144
346876,0.9640474915213763,0.5908927069566262
342547,0.876886657226832,0.556390977443609
250751,0.8620089816841627,0.45714285714285713
299942,0.9496087752002079,0.777056277056277
752782,0.9349801040363618,0.6996825396825398
402281,0.862735775187875,0.6464870185800418
785371,0.9568345323741008,0.7822177822177822
835671,0.9566989056429761,0.673469387755102
523700,0.9351096064325011,0.619047619047619
390797,0.8778880965748531,0.7142857142857144
101304,0.9353525217160987,0.6708074534161492
432071,0.9568345323741008,0.5908927069566262
253826,0.9129769602039887,0.5805545805545804
129638,0.9349801040363618,0.7008736311061893
929644,0.9639497813513895,0.7542857142857142
178753,0.9352112824002674,0.782312925170068
659486,0.8698095747865767,0.7542857142857142
129442,0.8540018559864753,0.5908927069566262
864499,0.906620309145476,0.7631257631257632
820127,0.9280575539568345,0.7008736311061893
327105,0.9137498317354433,0.7822177822177822
976786,0.8845304150479365,0.6188811188811189
