seed,train,test
131493,0.8324066021907749,0.5908927069566262
548219,0.8418746915149793,0.6450793650793651
412962,0.7899831211516549,0.6714285714285714
976984,0.7878943257770418,0.4789915966386555
202578,0.7770944474325331,0.6708074534161492
215023,0.8324066021907749,0.5908927069566262
814265,0.8114500804419754,0.5646258503401361
205916,0.7762852654938986,0.6708074534161492
346876,0.7979282263338888,0.6188811188811189
342547,0.834738596410611,0.6450793650793651
250751,0.8324066021907749,0.6464870185800418
299942,0.7988743333691256,0.7256728778467908
752782,0.8241057988012671,0.6714285714285714
402281,0.8039075002880207,0.673469387755102
785371,0.8418746915149793,0.6450793650793651
835671,0.8184328706370563,0.7278911564625852
523700,0.8329582409860918,0.6454403460290761
390797,0.8203114787250801,0.8547840188707062
101304,0.8042669312825601,0.46287593984962405
432071,0.7985611510791367,0.5921004060538944
253826,0.8094479487013726,0.5319626609949191
129638,0.8178332632508423,0.6166666666666666
929644,0.8418746915149793,0.6450793650793651
178753,0.8267956225719048,0.619047619047619
659486,0.8178332632508423,0.6166666666666666
129442,0.8094479487013726,0.6166666666666666
864499,0.8053288192975032,0.6708074534161492
820127,0.8054939493039829,0.7213203463203464
327105,0.777301888093255,0.5904761904761904
976786,0.8119471635806109,0.5908927069566262
