seed,train,test
131493,0.7664029695783603,0.556390977443609
548219,0.7914754508239827,0.6708074534161492
412962,0.788686585370977,0.5870258773484579
976984,0.7685503551761366,0.6409409277124357
202578,0.7844408814290739,0.6409409277124357
215023,0.790908731838059,0.6159420289855072
814265,0.777301888093255,0.6159420289855072
205916,0.7768388616009212,0.5904761904761904
346876,0.7834945282148809,0.6733266733266733
342547,0.772313444497821,0.510204081632653
250751,0.7604394811883022,0.5368814192343604
299942,0.7699995512945154,0.5904761904761904
752782,0.769060830095873,0.535873015873016
402281,0.7754991984724585,0.5805545805545804
785371,0.7741132464310444,0.6166666666666666
835671,0.8059974827428913,0.7142857142857144
523700,0.7556996656196169,0.5857010704374257
390797,0.769060830095873,0.6464870185800418
101304,0.7741132464310444,0.5904761904761904
432071,0.7389308806119661,0.7256728778467908
253826,0.7974815607791194,0.6708074534161492
129638,0.7762852654938986,0.7714285714285714
929644,0.7546271319768653,0.50999000999001
178753,0.7518031551770077,0.5644355644355644
659486,0.8066331248726509,0.5142857142857143
129442,0.7760425805696907,0.5908927069566262
864499,0.7760425805696907,0.6454403460290761
820127,0.791669508216271,0.6336248785228378
327105,0.8215074998824469,0.5009398496240601
976786,0.791669508216271,0.6571428571428571
