seed,train,test
131493,0.8845304150479365,0.6999879851015259
548219,0.9281248597795358,0.6961807849874455
412962,0.9135518652746974,0.7277722277722277
976984,0.9209044813470278,0.8088888888888889
202578,0.8845304150479365,0.5904761904761904
215023,0.9280575539568345,0.6996825396825398
814265,0.8913705799060284,0.6188811188811189
205916,0.8850710476395003,0.6899902818270166
346876,0.8491558840042304,0.6996825396825398
342547,0.8778880965748531,0.48332718100159955
250751,0.8705035971223022,0.609848484848485
299942,0.8918493440541685,0.6420890937019968
752782,0.8632238184005645,0.537713793527747
402281,0.8922208237460508,0.556390977443609
785371,0.8698095747865767,0.6999879851015259
835671,0.9278315094049603,0.6733266733266733
523700,0.8634797100783308,0.6188811188811189
390797,0.906620309145476,0.6708074534161492
101304,0.86300916913528,0.5908927069566262
432071,0.9424998878236287,0.5644355644355644
253826,0.8921424745641289,0.537713793527747
129638,0.8419565717289181,0.7213203463203464
929644,0.8482869094181774,0.5646258503401361
178753,0.8415117530036121,0.7805383022774326
659486,0.8491558840042304,0.6409409277124357
129442,0.9352112824002674,0.8902691511387164
864499,0.8765343520331982,0.6999879851015259
820127,0.8707049285944378,0.6655844155844154
327105,0.8921424745641289,0.7278911564625852
976786,0.862735775187875,0.510204081632653
