seed,train,test
131493,0.834789777718919,0.8066604995374653
548219,0.9208137896003268,0.6166666666666666
412962,0.8419565717289181,0.7256728778467908
976984,0.9209864154307875,0.6188811188811189
202578,0.9424460431654677,0.6708074534161492
215023,0.920689518973057,0.673469387755102
814265,0.8918493440541685,0.782312925170068
205916,0.8845304150479365,0.6464870185800418
346876,0.9424460431654677,0.7256728778467908
342547,0.906620309145476,0.6733266733266733
250751,0.8989641131669444,0.5619047619047619
299942,0.8129496402877698,0.510204081632653
752782,0.8987407803895598,0.673469387755102
402281,0.8994269092820388,0.6733266733266733
785371,0.8991438428204805,0.535873015873016
835671,0.8690632239970735,0.5908927069566262
523700,0.9208137896003268,0.8066604995374653
390797,0.9065913805799106,0.6655844155844154
101304,0.9065619689370417,0.7463556851311953
432071,0.8991438428204805,0.673469387755102
253826,0.9209864154307875,0.7213203463203464
129638,0.9209044813470278,0.6961807849874455
929644,0.9351096064325011,0.7278911564625852
178753,0.8635076088313498,0.7514206422624554
659486,0.848826325600624,0.782312925170068
129442,0.8992805755395683,0.6464870185800418
864499,0.8774292565947241,0.6961807849874455
820127,0.9137498317354433,0.7008736311061893
327105,0.9280575539568345,0.673469387755102
976786,0.9065619689370417,0.6996825396825398
