seed,train,test
131493,0.7810027839797127,0.6420890937019968
548219,0.8197489067569474,0.6450793650793651
412962,0.8274996634708864,0.6188811188811189
976984,0.869465440305983,0.6420890937019968
202578,0.7956025983810652,0.6454403460290761
215023,0.834618460998331,0.619047619047619
814265,0.8094479487013726,0.5870258773484579
205916,0.7914754508239827,0.6188811188811189
346876,0.8254176319960981,0.5619047619047619
342547,0.8215074998824469,0.5009398496240601
250751,0.7914754508239827,0.8327922077922076
299942,0.8324066021907749,0.5870258773484579
752782,0.8341689942163916,0.5908927069566262
402281,0.8053288192975032,0.6655844155844154
785371,0.8058564542154321,0.5908927069566262
835671,0.8275889873406381,0.619047619047619
523700,0.8302834346861401,0.6971523100555359
390797,0.784374579338608,0.6733266733266733
101304,0.7984360337816703,0.6899902818270166
432071,0.7963205706621144,0.5319626609949191
253826,0.834738596410611,0.6450793650793651
129638,0.7905398366694972,0.5908927069566262
929644,0.8324066021907749,0.5908927069566262
178753,0.8145786069152388,0.6454403460290761
659486,0.8241057988012671,0.6999879851015259
129442,0.8394020415851229,0.5921004060538944
864499,0.812695708095178,0.6708074534161492
820127,0.7938805582040392,0.556390977443609
327105,0.7809497201129526,0.46287593984962405
976786,0.8204236714336077,0.6464870185800418
