seed,train,test
131493,0.876886657226832,0.6464870185800418
548219,0.8706917405054787,0.7514206422624554
412962,0.9137498317354433,0.609848484848485
976984,0.8849997756472575,0.8066604995374653
202578,0.8545146933300816,0.673469387755102
215023,0.8850710476395003,0.5921004060538944
814265,0.9065913805799106,0.6733266733266733
205916,0.8918493440541685,0.619047619047619
346876,0.8707049285944378,0.6733266733266733
342547,0.8562497195590719,0.6899902818270166
250751,0.8848920863309353,0.7463556851311953
299942,0.8845304150479365,0.7552602436323368
752782,0.9280575539568345,0.7514206422624554
402281,0.9062694315136126,0.619047619047619
785371,0.8921424745641289,0.7256728778467908
835671,0.9136690647482014,0.782312925170068
523700,0.8707049285944378,0.609848484848485
390797,0.8913705799060284,0.7542857142857142
101304,0.8921424745641289,0.8088888888888889
432071,0.906082372496967,0.738611233967271
253826,0.8836117546640653,0.6454403460290761
129638,0.8632238184005645,0.8088888888888889
929644,0.9209044813470278,0.6708074534161492
178753,0.8412293206909127,0.673469387755102
659486,0.8334348891892434,0.6733266733266733
129442,0.9352854847384773,0.7256728778467908
864499,0.869465440305983,0.6464870185800418
820127,0.8922208237460508,0.777056277056277
327105,0.9137137494972964,0.7256728778467908
976786,0.8992805755395683,0.7213203463203464
