seed,train,test
131493,0.8204236714336077,0.5857010704374257
548219,0.8778880965748531,0.7213203463203464
412962,0.8561151079136691,0.6464870185800418
976984,0.8563241561171983,0.6159420289855072
202578,0.8920188040004456,0.619047619047619
215023,0.8545146933300816,0.619047619047619
814265,0.8756621909727487,0.5870258773484579
205916,0.8635219902895417,0.6450793650793651
346876,0.8778880965748531,0.6961807849874455
342547,0.8771846409575723,0.6733266733266733
250751,0.8632238184005645,0.6159420289855072
299942,0.8474836113351272,0.6971523100555359
752782,0.8044670438308511,0.5319626609949191
402281,0.8633804677812299,0.6454403460290761
785371,0.8707049285944378,0.6805248415155536
835671,0.8553439719850853,0.6450793650793651
523700,0.8847358203662632,0.7213203463203464
390797,0.8756621909727487,0.6672932330827067
101304,0.8850351367621727,0.7213203463203464
432071,0.8778752289543655,0.6655844155844154
253826,0.8703277979120462,0.619047619047619
129638,0.8553439719850853,0.6464870185800418
929644,0.86300916913528,0.5921004060538944
178753,0.8634797100783308,0.5646258503401361
659486,0.8415117530036121,0.7805383022774326
129442,0.8562939209527158,0.7514206422624554
864499,0.8845304150479365,0.619047619047619
820127,0.8922208237460508,0.7514206422624554
327105,0.8842751775880683,0.5904761904761904
976786,0.8845304150479365,0.5644355644355644
