seed,train,test
131493,0.906620309145476,0.8857142857142857
548219,0.8848920863309353,0.7213203463203464
412962,0.9058545025852245,0.619047619047619
976984,0.8634797100783308,0.5870258773484579
202578,0.8839692802719847,0.673469387755102
215023,0.8545146933300816,0.6454403460290761
814265,0.9058545025852245,0.611842105263158
205916,0.8563241561171983,0.7008736311061893
346876,0.9209044813470278,0.6999879851015259
342547,0.9351096064325011,0.7008736311061893
250751,0.9208137896003268,0.5363450678841764
299942,0.8922542028601645,0.7805383022774326
752782,0.8774292565947241,0.7256728778467908
402281,0.86300916913528,0.7008736311061893
785371,0.8989641131669444,0.5904761904761904
835671,0.8918493440541685,0.6450793650793651
523700,0.9352854847384773,0.7805383022774326
390797,0.9496664881299268,0.782312925170068
101304,0.8994371666845627,0.6708074534161492
432071,0.9279598877289146,0.673469387755102
253826,0.8624027345476358,0.6450793650793651
129638,0.8849997756472575,0.6733266733266733
929644,0.8705035971223022,0.6996825396825398
178753,0.8404577603739791,0.5908927069566262
659486,0.8545146933300816,0.6450793650793651
129442,0.9135518652746974,0.7008736311061893
864499,0.9203384252644208,0.6464870185800418
820127,0.8922542028601645,0.6961807849874455
