seed,train,test
131493,0.8417266187050361,0.5921004060538944
548219,0.8690632239970735,0.5319626609949191
412962,0.8632238184005645,0.7256728778467908
976984,0.8344288328006834,0.6714285714285714
202578,0.853421499001056,0.6733266733266733
215023,0.8341689942163916,0.6733266733266733
814265,0.8633804677812299,0.6961807849874455
205916,0.848826325600624,0.6708074534161492
346876,0.8491399887083341,0.7514206422624554
342547,0.8039075002880207,0.7822177822177822
250751,0.8341689942163916,0.5908927069566262
299942,0.8489994643897805,0.5644355644355644
752782,0.8778752289543655,0.6655844155844154
402281,0.8707049285944378,0.8088888888888889
785371,0.8129496402877698,0.7542857142857142
835671,0.862735775187875,0.673469387755102
523700,0.8761266190105728,0.6166666666666666
390797,0.8698095747865767,0.7805383022774326
101304,0.8324066021907749,0.5908927069566262
432071,0.8842751775880683,0.5921004060538944
253826,0.8418746915149793,0.6450793650793651
129638,0.8408783691835939,0.619047619047619
929644,0.8418746915149793,0.6450793650793651
178753,0.8777614711726794,0.7277722277722277
659486,0.7899831211516549,0.6714285714285714
129442,0.8984731202379868,0.6454403460290761
864499,0.8562497195590719,0.6708074534161492
820127,0.849109153244471,0.7008736311061893
327105,0.86155328007064,0.6188811188811189
976786,0.8778752289543655,0.6655844155844154
