seed,train,test
131493,0.9281694047746877,0.7714285714285714
548219,0.9049181460379843,0.6733266733266733
412962,0.8984731202379868,0.6464870185800418
976984,0.9424998878236287,0.6714285714285714
202578,1.0,0.6409409277124357
215023,0.9423679101831316,0.6733266733266733
814265,0.8491399887083341,0.6708074534161492
205916,0.9065234779555784,0.6996825396825398
346876,0.9129769602039887,0.6464870185800418
342547,0.9353525217160987,0.7213203463203464
250751,0.9209619374137705,0.7463556851311953
299942,0.8989641131669444,0.5908927069566262
752782,0.9278315094049603,0.6999879851015259
402281,0.8848920863309353,0.7008736311061893
785371,0.9208137896003268,0.777056277056277
835671,0.906082372496967,0.6166666666666666
523700,0.9495296938919452,0.6708074534161492
390797,0.8706917405054787,0.7966976264189886
101304,0.9497030510814903,0.6708074534161492
432071,0.8778752289543655,0.5643520566121185
253826,0.9424998878236287,0.6159420289855072
129638,0.9425296624468794,0.7256728778467908
929644,0.9209864154307875,0.7008736311061893
178753,0.906620309145476,0.6708074534161492
659486,0.8922208237460508,0.7542857142857142
129442,0.906620309145476,0.6708074534161492
864499,0.8686016703878278,0.6450793650793651
820127,0.9281248597795358,0.7008736311061893
327105,0.9064162968003864,0.7805383022774326
976786,0.9064748201438849,0.8223443223443222
