ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	random_seed	runtime_error	time_adjust	time_taken	total_inds	total_time	
0.38617728649709887	48.582	6.344	43.806	32.522	0.7372033407756553	0	0	354	10	317	236	3	3	3	2	752782	0	0	1.0177936553955078	500	1.0177936553955078	
0.41055598563053053	53.706	5.807829181494662	21.587188612099645	15.814946619217082	0.7411412484918898	1	220	354	23.0	190.0	146.0	2	3.0	3.0	2.0	752782	0	0	0.14425349235534668	1000	1.1620471477508545	
0.4186606577241656	39.19	5.621082621082621	17.253561253561255	12.581196581196581	0.7411412484918898	2	370	295	20.0	163.0	120.0	2	3.0	3.0	2.0	752782	0	0	0.09712553024291992	1500	1.2591726779937744	
0.42817227152557824	35.48	5.617886178861789	14.802168021680217	10.81029810298103	0.7411412484918898	3	502	295	16.0	87.0	67.0	2	3.0	3.0	2.0	752782	0	0	0.09198451042175293	2000	1.3511571884155273	
0.4493347741088641	28.812	5.816939890710382	14.904371584699453	10.898907103825136	0.7595399074911118	4	637	295	16.0	89.0	69.0	2	3.0	3.0	2.0	752782	0	0	0.10319137573242188	2500	1.4543485641479492	
0.46294511124249743	29.456	5.548648648648649	13.024324324324324	9.432432432432432	0.7595399074911118	5	768	301	13.0	112.0	83.0	3	3.0	3.0	2.0	752782	0	0	0.09841513633728027	3000	1.5527637004852295	
0.48095388458817484	23.506	5.6299212598425195	12.921259842519685	9.398950131233596	0.7595399074911118	6	888	300	20.0	112.0	85.0	3	3.0	3.0	2.0	752782	0	0	0.08751654624938965	3500	1.6402802467346191	
0.5093018734992095	21.134	5.595854922279793	12.23056994818653	8.805699481865284	0.764434923661759	7	1003	127	16.0	72.0	56.0	3	3.0	3.0	2.0	752782	0	0	0.1919705867767334	4000	1.8322508335113525	
0.5193376350957162	22.756	5.612137203166227	12.131926121372032	8.722955145118734	0.764434923661759	8	1125	130	12.0	42.0	30.0	4	3.0	3.0	2.0	752782	0	0	0.07919645309448242	4500	1.911447286605835	
0.5418558824768659	24.028	5.766009852216749	12.967980295566502	9.357142857142858	0.764434923661759	9	1220	131	13.0	70.0	54.0	5	3.0	3.0	2.0	752782	0	0	0.09142827987670898	5000	2.002875566482544	
0.5388907211097892	22.576	5.7288557213930345	12.885572139303482	9.281094527363184	0.764434923661759	10	1319	129	14.0	48.0	38.0	4	3.0	3.0	2.0	752782	0	0	0.09929585456848145	5500	2.1021714210510254	
0.532312303540826	25.242	5.766423357664234	12.824817518248175	9.265206812652067	0.7694716407325268	11	1409	131	15.0	104.0	79.0	4	3.0	3.0	2.0	752782	0	0	0.11027741432189941	6000	2.212448835372925	
0.5453808685628815	25.822	6.0173697270471465	13.823821339950372	10.037220843672456	0.7694716407325268	12	1507	129	16.0	90.0	71.0	4	3.0	3.0	2.0	752782	0	0	0.08847832679748535	6500	2.30092716217041	
0.5318949205608867	25.716	6.0513447432762835	13.745721271393643	9.990220048899756	0.7694716407325268	13	1599	131	17.0	111.0	87.0	6	3.0	3.0	2.0	752782	0	0	0.08974385261535645	7000	2.3906710147857666	
0.5359827555902419	24.79	6.092457420924574	13.510948905109489	9.802919708029197	0.7694716407325268	14	1689	131	11.0	45.0	33.0	5	3.0	3.0	2.0	752782	0	0	0.09651350975036621	7500	2.487184524536133	
0.5284236222325387	25.334	6.305555555555555	14.196969696969697	10.325757575757576	0.7694716407325268	15	1794	69	16.0	48.0	37.0	6	3.0	3.0	2.0	752782	0	0	0.08399009704589844	8000	2.5711746215820312	
0.5401202031145863	24.78	5.91725768321513	13.06146572104019	9.453900709219859	0.7694716407325268	16	1872	75	12.0	41.0	31.0	4	3.0	3.0	2.0	752782	0	0	0.0937197208404541	8500	2.6648943424224854	
0.542705105902366	25.436	6.119331742243436	13.610978520286396	9.897374701670644	0.7694716407325268	17	1954	75	13.0	55.0	41.0	6	3.0	3.0	2.0	752782	0	0	0.08643531799316406	9000	2.7513296604156494	
0.5444763283634704	25.384	6.198019801980198	13.923267326732674	10.126237623762377	0.7694716407325268	18	2051	84	16.0	47.0	35.0	6	3.0	3.0	2.0	752782	0	0	0.0914762020111084	9500	2.842805862426758	
0.5383928666047104	25.786	6.169491525423729	13.641646489104117	9.91041162227603	0.7754991984724585	19	2139	85	15.0	47.0	35.0	6	3.0	3.0	2.0	752782	0	0	0.09861469268798828	10000	2.941420555114746	
0.548441867142217	26.598	6.009852216748769	13.01231527093596	9.443349753694582	0.7830159579776281	20	2234	88	14.0	47.0	36.0	6	3.0	3.0	2.0	752782	0	0	0.08486056327819824	10500	3.0262811183929443	
0.5553151781551009	25.544	5.946135831381733	12.840749414519907	9.297423887587822	0.7830159579776281	21	2308	85	14.0	48.0	36.0	8	3.0	3.0	2.0	752782	0	0	0.12056255340576172	11000	3.146843671798706	
0.5408792364615224	26.982	6.054373522458629	13.22695035460993	9.591016548463356	0.7830159579776281	22	2386	89	14.0	47.0	35.0	6	3.0	3.0	2.0	752782	0	0	0.08645486831665039	11500	3.2332985401153564	
0.5469512121253386	27.294	5.97887323943662	12.870892018779342	9.333333333333334	0.791669508216271	23	2461	90	13.0	47.0	35.0	5	3.0	3.0	2.0	752782	0	0	0.10580182075500488	12000	3.3391003608703613	
0.556455573674777	24.574	6.04578313253012	13.180722891566266	9.551807228915663	0.791669508216271	24	2547	90	12.0	42.0	31.0	4	3.0	3.0	2.0	752782	0	0	0.09479594230651855	12500	3.43389630317688	
0.5533781450747417	26.078	6.3389423076923075	14.28125	10.401442307692308	0.791669508216271	25	2632	90	15.0	64.0	45.0	5	3.0	3.0	2.0	752782	0	0	0.09424567222595215	13000	3.528141975402832	
0.5503466024052472	26.488	6.209302325581396	13.848837209302326	10.076744186046511	0.791669508216271	26	2703	91	16.0	51.0	39.0	4	3.0	3.0	2.0	752782	0	0	0.08849978446960449	13500	3.6166417598724365	
