seed,train,test
131493,0.9352854847384773,0.7277722277722277
548219,0.9136690647482014,0.7256728778467908
412962,0.8922208237460508,0.6464870185800418
976984,0.9352112824002674,0.556390977443609
202578,0.9640736079153504,0.777056277056277
215023,0.9424998878236287,0.7514206422624554
814265,0.9349801040363618,0.5908927069566262
205916,0.9065234779555784,0.5644355644355644
346876,0.9494289698060594,0.7008736311061893
342547,0.8922208237460508,0.7256728778467908
250751,0.8922208237460508,0.8066604995374653
299942,0.9058545025852245,0.5319626609949191
752782,0.9496664881299268,0.738611233967271
402281,0.9276719859925426,0.6454403460290761
785371,0.8922208237460508,0.6708074534161492
835671,0.9568345323741008,0.7542857142857142
523700,0.9136690647482014,0.6166666666666666
390797,0.8910597223822337,0.6714285714285714
101304,0.9568972468351595,0.7514206422624554
432071,0.9209370506390354,0.8027210884353742
253826,0.9055850927312692,0.619047619047619
129638,0.9425296624468794,0.7542857142857142
929644,0.9049181460379843,0.7542857142857142
178753,0.9352854847384773,0.8088888888888889
659486,0.862735775187875,0.5646258503401361
129442,0.8850593248937586,0.6464870185800418
864499,0.8771846409575723,0.6464870185800418
820127,0.8920188040004456,0.6961807849874455
327105,0.9351096064325011,0.6464870185800418
976786,0.8898290860473327,0.5142857142857143
