seed,train,test
131493,0.8839692802719847,0.6464870185800418
548219,0.9135518652746974,0.673469387755102
412962,0.9058545025852245,0.5619047619047619
976984,0.8992805755395683,0.7463556851311953
202578,0.8771846409575723,0.5908927069566262
215023,0.8850351367621727,0.6708074534161492
814265,0.8777614711726794,0.5644355644355644
205916,0.8989641131669444,0.6961807849874455
346876,0.9064162968003864,0.7805383022774326
342547,0.8635076088313498,0.7274456952592357
250751,0.8850593248937586,0.8354037267080745
299942,0.8994371666845627,0.7463556851311953
752782,0.920689518973057,0.7822177822177822
402281,0.906620309145476,0.6733266733266733
785371,0.9065913805799106,0.8088888888888889
835671,0.8847358203662632,0.8354037267080745
523700,0.920689518973057,0.673469387755102
390797,0.9065913805799106,0.6464870185800418
101304,0.8635219902895417,0.7714285714285714
432071,0.8920188040004456,0.6464870185800418
253826,0.8778752289543655,0.8027210884353742
129638,0.8922542028601645,0.6733266733266733
929644,0.8916335067272696,0.619047619047619
178753,0.9209619374137705,0.7822177822177822
659486,0.8989641131669444,0.6454403460290761
129442,0.8827371992008447,0.6464870185800418
864499,0.8920188040004456,0.7256728778467908
820127,0.9352854847384773,0.6708074534161492
327105,0.8991438428204805,0.7822177822177822
976786,0.8992805755395683,0.6166666666666666
