seed,train,test
131493,0.8039075002880207,0.5921004060538944
548219,0.8184328706370563,0.611842105263158
412962,0.7824424005099718,0.7542857142857142
976984,0.7899831211516549,0.6961807849874455
202578,0.7654743984016895,0.7008736311061893
215023,0.7741132464310444,0.6708074534161492
814265,0.7844408814290739,0.6224384490638362
205916,0.853421499001056,0.6166666666666666
346876,0.7838796631867438,0.7008736311061893
342547,0.7916914588629848,0.6159420289855072
250751,0.8302834346861401,0.5870258773484579
299942,0.8044670438308511,0.6708074534161492
752782,0.7687874294759962,0.4789915966386555
402281,0.8171502808422773,0.6364806364806366
785371,0.8039075002880207,0.5619047619047619
835671,0.8193891778787828,0.7542857142857142
523700,0.8123619244528968,0.6999879851015259
390797,0.7768843748530587,0.5363450678841764
101304,0.7700702735243454,0.6708074534161492
432071,0.8254176319960981,0.6714285714285714
253826,0.7969462404759736,0.6999879851015259
129638,0.7832778553276782,0.6409409277124357
929644,0.7768843748530587,0.5007605007605008
178753,0.7834945282148809,0.6188811188811189
659486,0.7770944474325331,0.7514206422624554
129442,0.7518031551770077,0.5619047619047619
864499,0.8119471635806109,0.5619047619047619
820127,0.8131820972385305,0.7714285714285714
327105,0.7947900986014783,0.7278911564625852
976786,0.8007675102837297,0.6420890937019968
