seed,train,test
131493,0.7456555159558181,0.6454403460290761
548219,0.754084752374645,0.5643520566121185
412962,0.7768843748530587,0.5368814192343604
976984,0.8007675102837297,0.5007605007605008
202578,0.8039075002880207,0.510204081632653
215023,0.8131246354267937,0.8354037267080745
814265,0.7615937147999933,0.5363450678841764
205916,0.8264127663821024,0.611842105263158
346876,0.7664029695783603,0.7277722277722277
342547,0.779157740932899,0.6166666666666666
250751,0.8066331248726509,0.4789915966386555
299942,0.7741132464310444,0.7278911564625852
752782,0.7552437553063139,0.6655844155844154
402281,0.8025223033096596,0.619047619047619
785371,0.7712515858813193,0.4915966386554622
835671,0.7870028996915097,0.6454403460290761
523700,0.7317189417587312,0.6166666666666666
390797,0.7389308806119661,0.6166666666666666
101304,0.8058564542154321,0.6733266733266733
432071,0.7768388616009212,0.5904761904761904
253826,0.8200313400007428,0.6409409277124357
129638,0.8155254724849349,0.611842105263158
929644,0.8184328706370563,0.5908927069566262
178753,0.7844408814290739,0.6409409277124357
659486,0.7476484694597262,0.7552602436323368
129442,0.7969462404759736,0.6733266733266733
864499,0.8044670438308511,0.6733266733266733
820127,0.791669508216271,0.6336248785228378
327105,0.777301888093255,0.5904761904761904
976786,0.7830159579776281,0.537713793527747
