seed,train,test
131493,0.9209864154307875,0.6450793650793651
548219,0.8776213112005051,0.6464870185800418
412962,0.8922428490773815,0.7822177822177822
976984,0.9352112824002674,0.7278911564625852
202578,0.8845304150479365,0.619047619047619
215023,0.8777614711726794,0.6708074534161492
814265,0.8987407803895598,0.7008736311061893
205916,0.8847358203662632,0.6961807849874455
346876,0.8705035971223022,0.6450793650793651
342547,0.9136690647482014,0.6996825396825398
250751,0.8776213112005051,0.7542857142857142
299942,0.8635219902895417,0.7256728778467908
752782,0.9352112824002674,0.7008736311061893
402281,0.8686016703878278,0.6999879851015259
785371,0.8921424745641289,0.619047619047619
835671,0.9353324942476303,0.6996825396825398
523700,0.9639497813513895,0.6464870185800418
390797,0.9135518652746974,0.6733266733266733
101304,0.8989641131669444,0.6961807849874455
432071,0.8839692802719847,0.535873015873016
253826,0.8848920863309353,0.8619003568124752
129638,0.8706917405054787,0.6961807849874455
929644,0.8690632239970735,0.6166666666666666
178753,0.9280575539568345,0.6188811188811189
659486,0.8624027345476358,0.5644355644355644
129442,0.9209044813470278,0.673469387755102
864499,0.9281620780585993,0.8066604995374653
820127,0.8992805755395683,0.7256728778467908
327105,0.9568972468351595,0.7256728778467908
976786,0.8922542028601645,0.6409409277124357
