ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	random_seed	runtime_error	time_adjust	time_taken	total_inds	total_time	
0.4001541463285595	49.028	6.38	44.196	32.822	0.7188965710548445	0	0	319	10	287	213	3	3	3	2	202578	0	0	1.2376017570495605	500	1.2376017570495605	
0.5429556488125976	48.958	7.047794117647059	38.32720588235294	27.610294117647058	0.762589928057554	1	229	188	15.0	154.0	116.0	4	3.0	3.0	2.0	202578	0	0	0.28029680252075195	1000	1.5178985595703125	
0.5407092913852009	41.62	6.933333333333334	30.616666666666667	21.69333333333333	0.7913669064748199	2	430	118	12.0	103.0	74.0	4	3.0	3.0	2.0	202578	0	0	0.2547287940979004	1500	1.772627353668213	
0.5585370370880338	57.952	8.813868613138686	64.28467153284672	44.83576642335766	0.798665415493692	3	657	117	16.0	136.0	100.0	8	3.0	3.0	2.0	202578	0	0	0.3020615577697754	2000	2.0746889114379883	
0.5337973814677304	74.268	9.514986376021799	70.46594005449592	49.6267029972752	0.798665415493692	4	791	122	18.0	147.0	108.0	13	3.0	3.0	2.0	202578	0	0	0.3578002452850342	2500	2.4324891567230225	
0.5444331988661316	81.268	9.630952380952381	71.48095238095237	50.378571428571426	0.7987496073827008	5	872	119	18.0	129.0	96.0	43	3.0	3.0	2.0	202578	0	0	0.35825395584106445	3000	2.790743112564087	
0.5463782551283344	82.258	9.660240963855422	72.51807228915662	51.16626506024097	0.7987496073827008	6	958	119	18.0	140.0	102.0	44	3.0	3.0	2.0	202578	0	0	0.3631718158721924	3500	3.1539149284362793	
0.5527747201552656	83.972	9.65311004784689	74.64593301435407	52.82057416267943	0.8197489067569474	7	1041	128	18.0	145.0	107.0	40	3.0	3.0	2.0	202578	0	0	0.4633674621582031	4000	3.6172823905944824	
0.56123632922351	84.31	9.728395061728396	73.86913580246913	52.217283950617286	0.8271037305493951	8	1137	132	18.0	138.0	102.0	43	3.0	3.0	2.0	202578	0	0	0.31231141090393066	4500	3.929593801498413	
0.570609875469549	84.002	9.661654135338345	74.39348370927318	52.58897243107769	0.8271037305493951	9	1239	126	19.0	137.0	101.0	42	3.0	3.0	2.0	202578	0	0	0.3247089385986328	5000	4.254302740097046	
0.5623603978848218	84.8	9.841075794621027	75.30317848410758	53.220048899755504	0.8771846409575723	10	1331	129	18.0	148.0	109.0	44	3.0	3.0	2.0	202578	0	0	0.3074302673339844	5500	4.56173300743103	
0.5487535009713824	94.524	9.910714285714286	76.03125	53.79017857142857	0.8771846409575723	11	1384	156	19.0	166.0	123.0	49	3.0	3.0	2.0	202578	0	0	0.3477630615234375	6000	4.909496068954468	
0.5467989743800963	124.046	10.123732251521298	75.2738336713996	53.2657200811359	0.8776213112005051	12	1392	166	20.0	192.0	143.0	82	3.0	3.0	2.0	202578	0	0	0.3544762134552002	6500	5.263972282409668	
0.5500672661835063	124.55	10.016194331983806	73.9919028340081	52.336032388663966	0.8776213112005051	13	1399	166	20.0	169.0	125.0	83	3.0	3.0	2.0	202578	0	0	0.3549509048461914	7000	5.618923187255859	
0.5609541966111071	124.048	10.272540983606557	77.1639344262295	54.625	0.8847358203662632	14	1412	168	20.0	192.0	143.0	82	3.0	3.0	2.0	202578	0	0	0.37218523025512695	7500	5.991108417510986	
0.594625622439682	124.562	9.96734693877551	75.13061224489796	53.124489795918365	0.8847358203662632	15	1423	196	20.0	182.0	136.0	82	3.0	3.0	2.0	202578	0	0	0.35449886322021484	8000	6.345607280731201	
0.5814473628860289	124.062	9.969199178644764	73.35728952772074	51.784394250513344	0.8916335067272696	16	1437	164	20.0	193.0	144.0	84	3.0	3.0	2.0	202578	0	0	0.35211968421936035	8500	6.6977269649505615	
0.5767277783475742	124.442	10.281376518218623	76.08906882591093	53.82388663967611	0.8916335067272696	17	1444	164	21.0	176.0	131.0	84	3.0	3.0	2.0	202578	0	0	0.351057767868042	9000	7.0487847328186035	
0.5523592563727606	126.918	10.85860655737705	77.66803278688525	55.25819672131148	0.8916335067272696	18	1457	190	23.0	178.0	132.0	83	3.0	3.0	2.0	202578	0	0	0.37920141220092773	9500	7.427986145019531	
0.5754699078137238	128.524	10.951020408163265	78.33877551020409	55.76734693877551	0.8916335067272696	19	1468	195	24.0	187.0	138.0	82	3.0	3.0	2.0	202578	0	0	0.40627455711364746	10000	7.834260702133179	
0.5672397103451898	127.65	10.707566462167689	76.98568507157464	54.68302658486708	0.8916335067272696	20	1480	181	23.0	189.0	142.0	83	3.0	3.0	2.0	202578	0	0	0.3740513324737549	10500	8.208312034606934	
0.5641078494625554	129.154	10.918864097363084	79.37322515212982	56.52535496957404	0.8916335067272696	21	1488	204	22.0	237.0	178.0	81	3.0	3.0	2.0	202578	0	0	0.3556807041168213	11000	8.563992738723755	
0.5582076929501596	127.618	10.757085020242915	77.81781376518218	55.388663967611336	0.8916335067272696	22	1495	181	25.0	203.0	152.0	85	3.0	3.0	2.0	202578	0	0	0.3579096794128418	11500	8.921902418136597	
0.569052101959284	130.068	10.588594704684319	77.5254582484725	55.09572301425662	0.8989641131669444	23	1505	179	23.0	185.0	138.0	81	3.0	3.0	2.0	202578	0	0	0.3662123680114746	12000	9.288114786148071	
0.5858021274159286	127.958	10.244399185336048	75.14256619144602	53.21995926680244	0.8989641131669444	24	1515	191	21.0	172.0	128.0	84	3.0	3.0	2.0	202578	0	0	0.3517448902130127	12500	9.639859676361084	
0.58699126342886	124.042	10.09368635437882	75.23421588594705	53.16089613034623	0.8989641131669444	25	1525	168	22.0	181.0	135.0	80	3.0	3.0	2.0	202578	0	0	0.3815765380859375	13000	10.021436214447021	
0.5751260151190967	125.082	10.133744855967079	76.24897119341564	53.93621399176955	0.8991438428204805	26	1540	172	19.0	178.0	132.0	83	3.0	3.0	2.0	202578	0	0	0.4115934371948242	13500	10.433029651641846	
0.5798354840892881	125.556	10.183299389002036	76.20162932790224	53.87576374745417	0.8991438428204805	27	1550	188	19.0	180.0	134.0	80	3.0	3.0	2.0	202578	0	0	0.3418312072753906	14000	10.774860858917236	
0.5940329338329026	128.112	10.059548254620124	75.28131416837782	53.217659137577	0.9062694315136126	28	1564	215	18.0	166.0	120.0	81	3.0	3.0	2.0	202578	0	0	0.3577275276184082	14500	11.132588386535645	
0.585297251719191	128.566	10.104938271604938	76.02880658436214	53.82716049382716	0.9062694315136126	29	1579	241	20.0	179.0	133.0	83	3.0	3.0	2.0	202578	0	0	0.34747910499572754	15000	11.480067491531372	
0.6078314344295953	124.032	9.896130346232178	74.4969450101833	52.70264765784114	0.9062694315136126	30	1589	164	21.0	178.0	133.0	84	3.0	3.0	2.0	202578	0	0	0.36934542655944824	15500	11.84941291809082	
0.5814585975877771	124.144	9.926680244399185	73.77800407331975	52.05295315682281	0.9062694315136126	31	1599	167	19.0	166.0	123.0	81	3.0	3.0	2.0	202578	0	0	0.3489084243774414	16000	12.198321342468262	
0.5919153303363023	124.61	9.74949083503055	73.0346232179226	51.45824847250509	0.9062694315136126	32	1609	189	18.0	162.0	120.0	80	3.0	3.0	2.0	202578	0	0	0.3831171989440918	16500	12.581438541412354	
0.5914711384404904	127.0	9.835699797160244	74.27789046653145	52.36105476673428	0.9062694315136126	33	1617	218	17.0	158.0	117.0	81	3.0	3.0	2.0	202578	0	0	0.3542771339416504	17000	12.935715675354004	
0.5925253179441957	128.222	10.020408163265307	76.77755102040817	54.33265306122449	0.9062694315136126	34	1628	211	20.0	161.0	119.0	81	3.0	3.0	2.0	202578	0	0	0.3519918918609619	17500	13.287707567214966	
0.5886262130234944	128.542	9.78048780487805	72.90447154471545	51.453252032520325	0.9062694315136126	35	1637	221	18.0	141.0	104.0	80	3.0	3.0	2.0	202578	0	0	0.3399791717529297	18000	13.627686738967896	
0.5974449619587735	130.338	9.967280163599183	75.82617586912066	53.644171779141104	0.9062694315136126	36	1649	228	24.0	154.0	114.0	82	3.0	3.0	2.0	202578	0	0	0.3646688461303711	18500	13.992355585098267	
0.5909193374257324	128.5	10.198782961460447	76.9107505070994	54.54766734279919	0.9062694315136126	37	1657	193	24.0	198.0	148.0	80	3.0	3.0	2.0	202578	0	0	0.3564634323120117	19000	14.348819017410278	
0.5949027059169864	126.82	10.05091649694501	74.90631364562118	53.016293279022406	0.9062694315136126	38	1667	203	19.0	163.0	121.0	81	3.0	3.0	2.0	202578	0	0	0.3586258888244629	19500	14.707444906234741	
0.5959223730428944	130.34	10.237903225806452	77.07661290322581	54.586693548387096	0.9062694315136126	39	1672	207	18.0	195.0	146.0	80	3.0	3.0	2.0	202578	0	0	0.36690807342529297	20000	15.074352979660034	
0.5870818946010166	131.95	10.23076923076923	77.88259109311741	55.19838056680162	0.9062694315136126	40	1679	208	22.0	190.0	142.0	81	3.0	3.0	2.0	202578	0	0	0.363872766494751	20500	15.438225746154785	
0.5923449658793469	130.914	9.808080808080808	75.22222222222223	53.101010101010104	0.9064162968003864	41	1685	213	23.0	201.0	144.0	81	3.0	3.0	2.0	202578	0	0	0.34633922576904297	21000	15.784564971923828	
0.6011441560091403	136.402	10.044444444444444	76.24242424242425	53.971717171717174	0.9064162968003864	42	1691	231	21.0	186.0	138.0	83	3.0	3.0	2.0	202578	0	0	0.358597993850708	21500	16.143162965774536	
0.5830639985626065	164.048	10.534	88.122	63.096	0.9064162968003864	43	1691	204	20	187	138	124	3	3	2	202578	0	0	0.40564775466918945	22000	16.548810720443726	
0.5776257571869993	164.632	10.544	87.916	62.93	0.9064162968003864	44	1691	207	23	202	151	122	3	3	2	202578	0	0	0.4212832450866699	22500	16.970093965530396	
0.5957658107197336	166.114	10.436	86.598	61.934	0.9064162968003864	45	1691	219	25	200	148	121	3	3	2	202578	0	0	0.4082474708557129	23000	17.37834143638611	
0.5875015178875388	166.948	10.492	87.348	62.546	0.9064162968003864	46	1691	210	25	225	168	121	3	3	2	202578	0	0	0.36931681632995605	23500	17.747658252716064	
0.5876816255205884	172.4	10.328	85.226	60.912	0.9064162968003864	47	1691	248	20	176	131	120	3	3	2	202578	0	0	0.4022533893585205	24000	18.149911642074585	
0.5996289322311099	175.0	10.17	83.01	59.19	0.9064162968003864	48	1692	246	22	181	135	123	3	3	2	202578	0	0	0.37637829780578613	24500	18.52628993988037	
0.5806264286770406	174.824	10.592	89.462	64.074	0.9064162968003864	49	1693	263	23	171	128	125	3	3	2	202578	0	0	0.39436817169189453	25000	18.920658111572266	
0.584515763444521	173.83	10.218	85.262	60.912	0.9064162968003864	50	1693	263	22	173	128	123	3	3	2	202578	0	0	0.36414027214050293	25500	19.28479838371277	
0.5940628767076667	175.556	10.554	87.506	62.622	0.9064162968003864	51	1693	291	23	220	161	123	3	3	2	202578	0	0	0.3659086227416992	26000	19.650707006454468	
0.5739372970356633	173.788	10.746	89.204	63.892	0.9064162968003864	52	1693	258	27	220	165	122	3	3	2	202578	0	0	0.4032297134399414	26500	20.05393671989441	
0.5730094995085436	174.714	10.564	89.104	63.876	0.9064162968003864	53	1693	258	21	205	152	122	3	3	2	202578	0	0	0.3905491828918457	27000	20.444485902786255	
0.5972386058930736	174.458	10.478	87.006	62.236	0.9064162968003864	54	1693	235	26	184	133	123	3	3	2	202578	0	0	0.3757965564727783	27500	20.820282459259033	
0.5740694061930917	174.53	10.322	86.73	61.998	0.9064162968003864	55	1693	262	20	175	130	124	3	3	2	202578	0	0	0.3669118881225586	28000	21.187194347381592	
0.5738192353119801	175.37	10.718	90.17	64.666	0.9064162968003864	56	1694	250	22	198	148	127	3	3	2	202578	0	0	0.401641845703125	28500	21.588836193084717	
0.5872993152999264	173.638	10.508	86.068	61.504	0.9064162968003864	57	1694	249	22	191	143	121	3	3	2	202578	0	0	0.3969118595123291	29000	21.985748052597046	
0.58031129104296	173.84	10.658	88.34	63.22	0.9064162968003864	58	1694	270	23	203	149	125	3	3	2	202578	0	0	0.3783745765686035	29500	22.36412262916565	
0.5764169439011275	173.858	10.55	86.728	62.062	0.9064162968003864	59	1694	300	22	203	152	124	3	3	2	202578	0	0	0.4015030860900879	30000	22.765625715255737	
0.5813164142099798	173.61	10.548	87.592	62.668	0.9064162968003864	60	1695	255	21	197	147	121	3	3	2	202578	0	0	0.3950464725494385	30500	23.160672187805176	
0.5791642596221319	173.978	10.5	86.802	62.1	0.9064162968003864	61	1695	264	24	194	144	123	3	3	2	202578	0	0	0.3930842876434326	31000	23.55375647544861	
0.5734733287992738	177.048	10.398	86.614	61.888	0.9064162968003864	62	1696	257	23	197	146	125	3	3	2	202578	0	0	0.4176974296569824	31500	23.97145390510559	
0.5884327919820685	185.406	10.236	85.342	60.852	0.9064162968003864	63	1696	276	22	232	169	123	3	3	2	202578	0	0	0.38376617431640625	32000	24.355220079421997	
0.5810637512745175	182.806	10.316	85.784	61.234	0.9064162968003864	64	1696	278	21	190	138	121	3	3	2	202578	0	0	0.396289587020874	32500	24.75150966644287	
