seed,train,test
131493,0.9281248597795358,0.7542857142857142
548219,0.8849997756472575,0.6409409277124357
412962,0.8635076088313498,0.7278911564625852
976984,0.9425355238197501,0.6708074534161492
202578,0.9055850927312692,0.7514206422624554
215023,0.9209864154307875,0.5904761904761904
814265,0.9568749158677217,0.8066604995374653
205916,0.876886657226832,0.6464870185800418
346876,0.906082372496967,0.537713793527747
342547,0.9281248597795358,0.6464870185800418
250751,0.9209044813470278,0.5646258503401361
299942,0.9640736079153504,0.6996825396825398
752782,0.8464062359075131,0.6454403460290761
402281,0.8850710476395003,0.6450793650793651
785371,0.9281694047746877,0.7256728778467908
835671,0.9276719859925426,0.6166666666666666
523700,0.9423679101831316,0.673469387755102
390797,0.8698095747865767,0.673469387755102
101304,0.9568972468351595,0.777056277056277
432071,0.9133978112859524,0.7213203463203464
253826,0.9137944936703191,0.7463556851311953
129638,0.8981602853310572,0.7008736311061893
929644,0.9065234779555784,0.7277722277722277
178753,0.8922542028601645,0.6996825396825398
659486,0.9424460431654677,0.6464870185800418
129442,0.9496664881299268,0.6464870185800418
864499,0.8989641131669444,0.7008736311061893
820127,0.9281469604763577,0.6996825396825398
327105,0.9137944936703191,0.7008736311061893
976786,0.9278315094049603,0.6996825396825398
